policy,path_id,implementation_shortfall_bps,completion_error,max_constraint_violation
static_ac,83,-2.42984594733255,0.0,0.0
static_ac,84,0.38209106257298125,0.0,0.0
static_ac,85,-4.1509872924346505,0.0,0.0
static_ac,86,-13.530178020735365,0.0,0.0
static_ac,87,6.792885225434232,0.0,0.0
static_ac,88,13.419442807374635,0.0,0.0
static_ac,89,-14.91315905852427,0.0,0.0
static_ac,90,-16.300491630120113,0.0,0.0
static_ac,91,27.45410605379471,0.0,0.0
static_ac,92,16.981533551163338,0.0,0.0
static_ac,93,-8.991276681014789,0.0,0.0
static_ac,94,-19.55482264241759,0.0,0.0
static_ac,95,-6.068555895227418,0.0,0.0
static_ac,96,-0.010971220525015172,0.0,0.0
static_ac,97,-9.933818234162672,0.0,0.0
static_ac,98,6.2087354732901225,0.0,0.0
static_ac,99,2.4338074532171903,0.0,0.0
static_ac,100,-1.500633014030784,0.0,0.0
static_ac,101,3.5972360882571413,0.0,0.0
static_ac,102,-4.648631246477694,0.0,0.0
static_ac,103,7.2571058564340465,0.0,0.0
static_ac,104,-9.06396991451394,0.0,0.0
static_ac,105,5.813981166976545,0.0,0.0
static_ac,106,12.37714806674242,0.0,0.0
static_ac,107,-13.010029045134871,0.0,0.0
static_ac,108,10.316608769040974,0.0,0.0
static_ac,109,24.632402420629887,0.0,0.0
static_ac,110,11.547301526152815,0.0,0.0
static_ac,111,9.885212239321346,0.0,0.0
static_ac,112,7.280915715385974,0.0,0.0
static_ac,113,16.784292710737446,0.0,0.0
static_ac,114,3.2824347634494533,0.0,0.0
static_ac,115,-11.814013784508846,0.0,0.0
static_ac,116,-4.174007493425241,0.0,0.0
static_ac,117,-11.102297371639699,0.0,0.0
static_ac,118,15.150755936405895,0.0,0.0
static_ac,119,7.321958927010484,0.0,0.0
static_ac,120,0.8024387406325028,0.0,0.0
static_ac,121,-10.413649008013337,0.0,0.0
static_ac,122,1.2202582271481792,0.0,0.0
static_ac,123,-2.9231019248587886,0.0,0.0
static_ac,124,-8.797694817078536,0.0,0.0
static_ac,125,3.31491401684319,0.0,0.0
static_ac,126,3.3236308321645636,0.0,0.0
static_ac,127,0.9238897549678351,0.0,0.0
static_ac,128,2.914801343919163,0.0,0.0
static_ac,129,-0.937473642689314,0.0,0.0
static_ac,130,-24.696905869077312,0.0,0.0
static_ac,131,12.363570486315421,0.0,0.0
static_ac,132,15.973485141827931,0.0,0.0
static_ac,133,-2.2571910736390817,0.0,0.0
static_ac,134,-5.354832832008315,0.0,0.0
static_ac,135,-5.712957091210065,0.0,0.0
static_ac,136,18.63619001128073,0.0,0.0
static_ac,137,-1.0893806870399796,0.0,0.0
static_ac,138,-7.643668148087987,0.0,0.0
static_ac,139,-8.348252072000127,0.0,0.0
static_ac,140,-13.785374079498002,0.0,0.0
static_ac,141,-15.358802116653814,0.0,0.0
static_ac,142,7.36961608234927,0.0,0.0
static_ac,143,-24.237803141679773,0.0,0.0
static_ac,144,7.952731700323122,0.0,0.0
static_ac,145,11.451655932427332,0.0,0.0
static_ac,146,-7.051635318919301,0.0,0.0
static_ac,147,-12.690084003538992,0.0,0.0
static_ac,148,0.8846114589694227,0.0,0.0
static_ac,149,-1.3028383572309865,0.0,0.0
static_ac,150,-13.606515490420156,0.0,0.0
static_ac,151,0.12385092835938623,0.0,0.0
static_ac,152,3.796321606257012,0.0,0.0
static_ac,153,-4.372784637491437,0.0,0.0
static_ac,154,16.594994063051423,0.0,0.0
static_ac,155,-4.538366026857465,0.0,0.0
static_ac,156,0.040451700578209245,0.0,0.0
static_ac,157,3.4204088660918,0.0,0.0
static_ac,158,-5.26246857372874,0.0,0.0
static_ac,159,-9.073558428623352,0.0,0.0
static_ac,160,0.14382436594642692,0.0,0.0
static_ac,161,2.692831933935949,0.0,0.0
static_ac,162,0.5567647136256012,0.0,0.0
static_ac,163,-9.12661864521741,0.0,0.0
static_ac,164,-12.712885067291538,0.0,0.0
static_ac,165,-6.811744498578336,0.0,0.0
static_ac,166,-7.568404491292411,0.0,0.0
static_ac,167,3.612376109518967,0.0,0.0
static_ac,168,22.181673136161166,0.0,0.0
static_ac,169,9.461657895349427,0.0,0.0
static_ac,170,-6.971995473432921,0.0,0.0
static_ac,171,-9.222128535590649,0.0,0.0
static_ac,172,0.21393039986648302,0.0,0.0
static_ac,173,-14.33365860893699,0.0,0.0
static_ac,174,1.7066097173984647,0.0,0.0
static_ac,175,10.294255569101317,0.0,0.0
static_ac,176,28.964245585194856,0.0,0.0
static_ac,177,1.4631397894599725,0.0,0.0
static_ac,178,-0.2935508855555274,0.0,0.0
static_ac,179,9.545633132876818,0.0,0.0
static_ac,180,5.116294433344585,0.0,0.0
static_ac,181,9.431207511372032,0.0,0.0
static_ac,182,-0.2556206548707193,0.0,0.0
static_ac,183,7.430646153748772,0.0,0.0
static_ac,184,-2.0570547060496454,0.0,0.0
static_ac,185,-0.5518784218079751,0.0,0.0
static_ac,186,-17.565040144034704,0.0,0.0
static_ac,187,-2.7974191522626364,0.0,0.0
static_ac,188,20.954037513617646,0.0,0.0
static_ac,189,7.789036051850043,0.0,0.0
static_ac,190,0.8859145901028791,0.0,0.0
static_ac,191,-10.421300172215092,0.0,0.0
static_ac,192,5.593766879299644,0.0,0.0
static_ac,193,8.358319713880098,0.0,0.0
static_ac,194,3.707691577839329,0.0,0.0
static_ac,195,-11.122234613716866,0.0,0.0
static_ac,196,-6.064357001511248,0.0,0.0
static_ac,197,19.308492939537587,0.0,0.0
static_ac,198,-2.0905122280462773,0.0,0.0
static_ac,199,-4.766516375078551,0.0,0.0
static_ac,200,-6.7612590330939675,0.0,0.0
static_ac,201,6.513767831063633,0.0,0.0
static_ac,202,-1.3895791460581426,0.0,0.0
static_ac,203,-5.549168636989712,0.0,0.0
static_ac,204,-14.549883986570922,0.0,0.0
static_ac,205,1.0692858917836132,0.0,0.0
static_ac,206,-2.985587267037477,0.0,0.0
static_ac,207,-10.245270143149824,0.0,0.0
static_ac,208,13.146922864225434,0.0,0.0
static_ac,209,-0.07539559241963198,0.0,0.0
static_ac,210,-1.7385411872345817,0.0,0.0
static_ac,211,7.269174257547903,0.0,0.0
static_ac,212,11.23082899018629,0.0,0.0
static_ac,213,-12.570637844063205,0.0,0.0
static_ac,214,20.02146746713375,0.0,0.0
static_ac,215,17.242419894616482,0.0,0.0
static_ac,216,5.433925910319635,0.0,0.0
static_ac,217,6.148199593452001,0.0,0.0
static_ac,218,14.956629476878248,0.0,0.0
static_ac,219,4.669697355512642,0.0,0.0
static_ac,220,-30.003629336736697,0.0,0.0
static_ac,221,2.041602290697165,0.0,0.0
static_ac,222,0.0013833607736966993,0.0,0.0
static_ac,223,2.161776749386102,0.0,0.0
static_ac,224,7.257316315084307,0.0,0.0
static_ac,225,-6.3976408938701805,0.0,0.0
static_ac,226,-5.286080831146211,0.0,0.0
static_ac,227,-3.8561754631971534,0.0,0.0
static_ac,228,-1.434147033682597,0.0,0.0
static_ac,229,0.5947240215257769,0.0,0.0
static_ac,230,16.20679081419546,0.0,0.0
static_ac,231,-0.170242835845757,0.0,0.0
static_ac,232,-2.6140277212157157,0.0,0.0
static_ac,233,3.7896296188804257,0.0,0.0
static_ac,234,-5.219542370187801,0.0,0.0
static_ac,235,26.121389555232867,0.0,0.0
static_ac,236,-7.5698679509733795,0.0,0.0
static_ac,237,-0.6192928048526907,0.0,0.0
static_ac,238,-7.243049343324926,0.0,0.0
static_ac,239,0.9665350389824074,0.0,0.0
static_ac,240,6.024511419983292,0.0,0.0
static_ac,241,17.86044294251316,0.0,0.0
static_ac,242,-15.91193347629613,0.0,0.0
static_ac,243,2.5839274117600373,0.0,0.0
static_ac,244,-4.839571943495627,0.0,0.0
static_ac,245,-4.264186126433956,0.0,0.0
static_ac,246,-0.0205727235404637,0.0,0.0
static_ac,247,-4.680391489006116,0.0,0.0
static_ac,248,-6.925915160347087,0.0,0.0
static_ac,249,2.515307707029547,0.0,0.0
static_ac,250,8.52806044961,0.0,0.0
static_ac,251,10.80251794623757,0.0,0.0
static_ac,252,-14.046842304930518,0.0,0.0
static_ac,253,3.685638068424179,0.0,0.0
static_ac,254,15.564244660100785,0.0,0.0
static_ac,255,8.12270140452521,0.0,0.0
static_ac,256,-0.10878777463629656,0.0,0.0
static_ac,257,-5.150983802768224,0.0,0.0
static_ac,258,-15.637929044529919,0.0,0.0
static_ac,259,-2.0446494211256994,0.0,0.0
static_ac,260,9.670794595653769,0.0,0.0
static_ac,261,-2.882026688162169,0.0,0.0
static_ac,262,-10.288076275558462,0.0,0.0
static_ac,263,-6.56544765028498,0.0,0.0
static_ac,264,2.6181225047226357,0.0,0.0
static_ac,265,6.511306308740123,0.0,0.0
static_ac,266,14.074964375586045,0.0,0.0
static_ac,267,-4.521139677533438,0.0,0.0
static_ac,268,10.545523941232764,0.0,0.0
static_ac,269,20.298905658017222,0.0,0.0
static_ac,270,1.8207609816275045,0.0,0.0
static_ac,271,-4.10224664139176,0.0,0.0
static_ac,272,8.151530360177368,0.0,0.0
static_ac,273,-15.083968255529244,0.0,0.0
static_ac,274,-1.2233201990269489,0.0,0.0
static_ac,275,-2.540872902356983,0.0,0.0
static_ac,276,12.086241926217465,0.0,0.0
static_ac,277,-4.740120232409905,0.0,0.0
static_ac,278,5.271166504785876,0.0,0.0
static_ac,279,-13.5583408333749,0.0,0.0
static_ac,280,12.61490575995251,0.0,0.0
static_ac,281,-0.9542292654623588,0.0,0.0
static_ac,282,-3.696116645403103,0.0,0.0
static_ac,283,1.500441607156422,0.0,0.0
static_ac,284,-2.64019936881157,0.0,0.0
static_ac,285,1.6331063469196145,0.0,0.0
static_ac,286,16.83683991257193,0.0,0.0
static_ac,287,-7.3056709956101145,0.0,0.0
static_ac,288,10.061590882313887,0.0,0.0
static_ac,289,9.907082063099095,0.0,0.0
static_ac,290,10.071809584766145,0.0,0.0
static_ac,291,1.3692657631058651,0.0,0.0
static_ac,292,11.814972799127078,0.0,0.0
static_ac,293,10.771243807211565,0.0,0.0
static_ac,294,-0.4323840914327575,0.0,0.0
static_ac,295,8.994857612167237,0.0,0.0
static_ac,296,-3.2389197158214613,0.0,0.0
static_ac,297,18.91545133338181,0.0,0.0
static_ac,298,-0.8051741002027033,0.0,0.0
static_ac,299,9.059034950048318,0.0,0.0
static_ac,300,1.7454540028332928,0.0,0.0
static_ac,301,0.9629818121142326,0.0,0.0
static_ac,302,5.1424885024760565,0.0,0.0
static_ac,303,9.22508636484657,0.0,0.0
static_ac,304,-16.965212269065212,0.0,0.0
static_ac,305,-10.451501353541337,0.0,0.0
static_ac,306,5.495044143269151,0.0,0.0
static_ac,307,-11.918331224576912,0.0,0.0
static_ac,308,-0.27390388764404255,0.0,0.0
static_ac,309,14.68450263005656,0.0,0.0
static_ac,310,2.292973282291863,0.0,0.0
static_ac,311,-16.567506715789005,0.0,0.0
static_ac,312,-1.648668580827766,0.0,0.0
static_ac,313,4.986613202353958,0.0,0.0
static_ac,314,12.07876223850066,0.0,0.0
static_ac,315,-7.714597337934401,0.0,0.0
static_ac,316,-3.7801953406966238,0.0,0.0
static_ac,317,15.13420309932256,0.0,0.0
static_ac,318,1.687655769507653,0.0,0.0
static_ac,319,-18.31515307095141,0.0,0.0
static_ac,320,1.9542533707274123,0.0,0.0
static_ac,321,0.05894558470163706,0.0,0.0
static_ac,322,23.325780489249954,0.0,0.0
static_ac,323,7.567861830641016,0.0,0.0
static_ac,324,19.814816724980147,0.0,0.0
static_ac,325,22.151520450020456,0.0,0.0
static_ac,326,12.132866545307692,0.0,0.0
static_ac,327,11.0966137404569,0.0,0.0
static_ac,328,-24.7673470011219,0.0,0.0
static_ac,329,5.445860634782847,0.0,0.0
static_ac,330,-0.8079483104295779,0.0,0.0
static_ac,331,4.041006144690583,0.0,0.0
static_ac,332,11.970083269304256,0.0,0.0
static_ac,333,-6.382444091021153,0.0,0.0
static_ac,334,-25.30831855000562,0.0,0.0
static_ac,335,13.44087748311878,0.0,0.0
static_ac,336,-13.669865932385786,0.0,0.0
static_ac,337,17.29524123087876,0.0,0.0
static_ac,338,-8.742306667339285,0.0,0.0
static_ac,339,-4.421845997414182,0.0,0.0
static_ac,340,2.6337395826146337,0.0,0.0
static_ac,341,-5.982532835988712,0.0,0.0
static_ac,342,1.5582728925480056,0.0,0.0
static_ac,343,-6.4294200782352995,0.0,0.0
static_ac,344,-5.968269921913924,0.0,0.0
static_ac,345,-4.962812642009219,0.0,0.0
static_ac,346,-5.079858570254578,0.0,0.0
static_ac,347,-5.896441921550563,0.0,0.0
static_ac,348,3.251699956678957,0.0,0.0
static_ac,349,13.687279851860072,0.0,0.0
static_ac,350,-3.198614497254682,0.0,0.0
static_ac,351,0.903596375616524,0.0,0.0
static_ac,352,7.284952912774071,0.0,0.0
static_ac,353,-1.2418713921473725,0.0,0.0
static_ac,354,-8.487705282352463,0.0,0.0
static_ac,355,2.906239349593924,0.0,0.0
static_ac,356,-1.720051755102726,0.0,0.0
static_ac,357,3.607027203000992,0.0,0.0
static_ac,358,5.310583349050759,0.0,0.0
static_ac,359,0.03906508399314359,0.0,0.0
static_ac,360,-7.595957167806503,0.0,0.0
static_ac,361,3.118241567834071,0.0,0.0
static_ac,362,2.7903990711821627,0.0,0.0
static_ac,363,-10.602581233807255,0.0,0.0
static_ac,364,-5.293233136802138,0.0,0.0
static_ac,365,10.233208482934034,0.0,0.0
static_ac,366,-4.727497058551632,0.0,0.0
static_ac,367,26.56722701322169,0.0,0.0
static_ac,368,-0.577047206013408,0.0,0.0
static_ac,369,22.148085120250116,0.0,0.0
static_ac,370,1.4797315355161322,0.0,0.0
static_ac,371,-0.5976798593298437,0.0,0.0
static_ac,372,17.525703174348678,0.0,0.0
static_ac,373,-7.310702199868662,0.0,0.0
static_ac,374,7.794067050464838,0.0,0.0
static_ac,375,7.225412019646969,0.0,0.0
static_ac,376,-12.181083134339923,0.0,0.0
static_ac,377,-0.7977075931816272,0.0,0.0
static_ac,378,-17.096082482220925,0.0,0.0
static_ac,379,-0.06183664873535787,0.0,0.0
static_ac,380,0.7249527337861705,0.0,0.0
static_ac,381,-1.0136466348420279,0.0,0.0
static_ac,382,-3.104473463796447,0.0,0.0
static_ac,383,-2.22095748168256,0.0,0.0
static_ac,384,-1.4003597953755698,0.0,0.0
static_ac,385,-1.7660444879861676,0.0,0.0
static_ac,386,-6.743288854377406,0.0,0.0
static_ac,387,3.6576973236454187,0.0,0.0
static_ac,388,0.9203999065530797,0.0,0.0
static_ac,389,11.379583801786398,0.0,0.0
static_ac,390,8.286752705418893,0.0,0.0
static_ac,391,5.718420419097698,0.0,0.0
static_ac,392,-10.627657639710717,0.0,0.0
static_ac,393,-3.682647295801855,0.0,0.0
static_ac,394,15.50338985230393,0.0,0.0
static_ac,395,-0.8539989805561515,0.0,0.0
static_ac,396,2.1942315679084152,0.0,0.0
static_ac,397,5.774235144273287,0.0,0.0
static_ac,398,-1.7628642242793797,0.0,0.0
static_ac,399,-4.16572043407889,0.0,0.0
static_ac,400,12.280874807673893,0.0,0.0
static_ac,401,9.187129446039851,0.0,0.0
static_ac,402,6.63122939620425,0.0,0.0
static_ac,403,24.58627490944259,0.0,0.0
static_ac,404,-4.761649892888094,0.0,0.0
static_ac,405,13.058789800269057,0.0,0.0
static_ac,406,8.067479277083022,0.0,0.0
static_ac,407,3.4276573595637516,0.0,0.0
static_ac,408,-4.26326071170784,0.0,0.0
static_ac,409,27.430786539434123,0.0,0.0
static_ac,410,5.354332660404882,0.0,0.0
static_ac,411,1.6987886740725497,0.0,0.0
static_ac,412,16.81706799672016,0.0,0.0
static_ac,413,9.634732035598507,0.0,0.0
static_ac,414,10.396745941969963,0.0,0.0
static_ac,415,-3.06975613399062,0.0,0.0
static_ac,416,9.361205580291546,0.0,0.0
static_ac,417,-7.440371555667165,0.0,0.0
static_ac,418,-14.86017419962234,0.0,0.0
static_ac,419,0.6299228869232922,0.0,0.0
static_ac,420,-2.6321618349360363,0.0,0.0
static_ac,421,-1.6741729166068038,0.0,0.0
static_ac,422,-1.9833836725634824,0.0,0.0
static_ac,423,-5.151369357522522,0.0,0.0
static_ac,424,-10.044844514246202,0.0,0.0
static_ac,425,-2.851886830915567,0.0,0.0
static_ac,426,-8.382697395387558,0.0,0.0
static_ac,427,-9.416286243341514,0.0,0.0
static_ac,428,9.35594221822436,0.0,0.0
static_ac,429,-11.19835176907467,0.0,0.0
static_ac,430,2.001019765130738,0.0,0.0
static_ac,431,13.62494464698241,0.0,0.0
static_ac,432,-7.782684841806585,0.0,0.0
static_ac,433,-6.973347739694981,0.0,0.0
static_ac,434,6.541974074833926,0.0,0.0
static_ac,435,-0.45608362898608135,0.0,0.0
static_ac,436,2.149480527105508,0.0,0.0
static_ac,437,0.6699907839647181,0.0,0.0
static_ac,438,-0.7068071129894578,0.0,0.0
static_ac,439,8.48135652761025,0.0,0.0
static_ac,440,-5.9516675327936905,0.0,0.0
static_ac,441,-7.558730980407194,0.0,0.0
static_ac,442,8.052690211016248,0.0,0.0
static_ac,443,-3.390277468129725,0.0,0.0
static_ac,444,5.945783689006509,0.0,0.0
static_ac,445,1.811056426622252,0.0,0.0
static_ac,446,4.746926108005542,0.0,0.0
static_ac,447,0.28049359914017263,0.0,0.0
static_ac,448,-13.758086457743579,0.0,0.0
static_ac,449,-8.597073710286683,0.0,0.0
static_ac,450,-1.1473586166450325,0.0,0.0
static_ac,451,9.826505348279992,0.0,0.0
static_ac,452,14.842371803161269,0.0,0.0
static_ac,453,45.6109815731093,0.0,0.0
static_ac,454,-0.08348088977026878,0.0,0.0
static_ac,455,13.605965584616865,0.0,0.0
static_ac,456,-2.9099115224803653,0.0,0.0
static_ac,457,-4.27587446660069,0.0,0.0
static_ac,458,-16.977297153440475,0.0,0.0
static_ac,459,-5.614650576724561,0.0,0.0
static_ac,460,-4.290746653583466,0.0,0.0
static_ac,461,12.561267862198799,0.0,0.0
static_ac,462,-10.06507936619463,0.0,0.0
static_ac,463,11.84577030849741,0.0,0.0
static_ac,464,-13.745854995126876,0.0,0.0
static_ac,465,9.816202451527646,0.0,0.0
static_ac,466,2.0030020007122546,0.0,0.0
static_ac,467,1.523527849906937,0.0,0.0
static_ac,468,-7.7042640005000145,0.0,0.0
static_ac,469,0.6720157869435246,0.0,0.0
static_ac,470,10.276747587881337,0.0,0.0
static_ac,471,-15.743026129310076,0.0,0.0
static_ac,472,-3.852739451696538,0.0,0.0
static_ac,473,-3.3916074256001836,0.0,0.0
static_ac,474,-8.324949203453167,0.0,0.0
static_ac,475,-11.777412969922596,0.0,0.0
static_ac,476,-7.306842641059098,0.0,0.0
static_ac,477,22.08424745594835,0.0,0.0
static_ac,478,5.473692587921735,0.0,0.0
static_ac,479,-10.398349915957404,0.0,0.0
static_ac,480,2.8632364502793464,0.0,0.0
static_ac,481,-11.762890429351355,0.0,0.0
static_ac,482,-15.450014138086939,0.0,0.0
static_ac,483,8.816723338940722,0.0,0.0
static_ac,484,-4.33645537543459,0.0,0.0
static_ac,485,14.16652017261537,0.0,0.0
static_ac,486,1.0912190573226344,0.0,0.0
static_ac,487,15.274339242623483,0.0,0.0
static_ac,488,-10.44418042822895,0.0,0.0
static_ac,489,-0.7564844262598323,0.0,0.0
static_ac,490,-18.5039662148753,0.0,0.0
static_ac,491,7.531028523634309,0.0,0.0
static_ac,492,5.714783776428337,0.0,0.0
static_ac,493,0.4931722068177696,0.0,0.0
static_ac,494,21.51593757317995,0.0,0.0
static_ac,495,2.6341608671701615,0.0,0.0
static_ac,496,9.426914787194908,0.0,0.0
static_ac,497,0.5359987962638999,0.0,0.0
static_ac,498,10.165347486229201,0.0,0.0
static_ac,499,-9.659262713511865,0.0,0.0
static_ac,500,6.237377948621767,0.0,0.0
static_ac,501,7.357115632060415,0.0,0.0
static_ac,502,-3.188241210895498,0.0,0.0
static_ac,503,6.024366468197377,0.0,0.0
static_ac,504,2.283122883242711,0.0,0.0
static_ac,505,-0.10841923470762477,0.0,0.0
static_ac,506,8.810321657003854,0.0,0.0
static_ac,507,-12.401348079348674,0.0,0.0
static_ac,508,28.075933543867645,0.0,0.0
static_ac,509,20.575676955500164,0.0,0.0
static_ac,510,13.764287274189678,0.0,0.0
static_ac,511,-7.19975346046054,0.0,0.0
static_ac,512,-6.101062932802426,0.0,0.0
static_ac,513,15.770276001365035,0.0,0.0
static_ac,514,2.205175256676138,0.0,0.0
static_ac,515,-12.697266323973613,0.0,0.0
static_ac,516,-4.010709757053611,0.0,0.0
static_ac,517,-7.443824555998384,0.0,0.0
static_ac,518,-0.5569153992477276,0.0,0.0
static_ac,519,-11.541534415942271,0.0,0.0
static_ac,520,0.17789161073504137,0.0,0.0
static_ac,521,1.603359898308011,0.0,0.0
static_ac,522,6.153287295963388,0.0,0.0
static_ac,523,-10.345692181771598,0.0,0.0
static_ac,524,-5.549877595528271,0.0,0.0
static_ac,525,0.7240258377719474,0.0,0.0
static_ac,526,2.722129360192378,0.0,0.0
static_ac,527,-3.922342732740907,0.0,0.0
static_ac,528,4.920157152832992,0.0,0.0
static_ac,529,-8.59117385738375,0.0,0.0
static_ac,530,2.10582310480114,0.0,0.0
static_ac,531,-8.023491303380919,0.0,0.0
static_ac,532,16.50181103447704,0.0,0.0
static_ac,533,6.374854243326954,0.0,0.0
static_ac,534,-3.7584614165711514,0.0,0.0
static_ac,535,4.144075035820923,0.0,0.0
static_ac,536,-1.0733062717823492,0.0,0.0
static_ac,537,-16.39036861687986,0.0,0.0
static_ac,538,1.8747045579414674,0.0,0.0
static_ac,539,-9.05656541884256,0.0,0.0
static_ac,540,-5.143895724059323,0.0,0.0
static_ac,541,9.398498495018162,0.0,0.0
static_ac,542,-21.46056946867565,0.0,0.0
static_ac,543,5.429406953403669,0.0,0.0
static_ac,544,11.456791109231352,0.0,0.0
static_ac,545,5.007312215429059,0.0,0.0
static_ac,546,1.9628055871431458,0.0,0.0
static_ac,547,-11.98663967338657,0.0,0.0
static_ac,548,-2.4751582441001094,0.0,0.0
static_ac,549,1.2482687738873204,0.0,0.0
static_ac,550,19.542781545944276,0.0,0.0
static_ac,551,-6.1412887905950155,0.0,0.0
static_ac,552,-3.4593246821702985,0.0,0.0
static_ac,553,10.139797605303544,0.0,0.0
static_ac,554,-15.907738497557974,0.0,0.0
static_ac,555,12.469565784683429,0.0,0.0
static_ac,556,-4.464736125673116,0.0,0.0
static_ac,557,22.25020340889138,0.0,0.0
static_ac,558,-0.38263748699980105,0.0,0.0
static_ac,559,-26.935038485996973,0.0,0.0
static_ac,560,-7.982641389260785,0.0,0.0
static_ac,561,11.552935122574024,0.0,0.0
static_ac,562,-13.249681656223684,0.0,0.0
static_ac,563,10.832236258804343,0.0,0.0
static_ac,564,-8.734347004040288,0.0,0.0
static_ac,565,-4.770775172042968,0.0,0.0
static_ac,566,35.021099113552665,0.0,0.0
static_ac,567,-16.280972494079787,0.0,0.0
static_ac,568,0.7791327698897237,0.0,0.0
static_ac,569,-15.983500245844292,0.0,0.0
static_ac,570,6.566359949860901,0.0,0.0
static_ac,571,-13.788327392379438,0.0,0.0
static_ac,572,11.00203503340017,0.0,0.0
static_ac,573,15.92402598404463,0.0,0.0
static_ac,574,0.5615133840222597,0.0,0.0
static_ac,575,6.833839185627738,0.0,0.0
static_ac,576,-5.83173680430186,0.0,0.0
static_ac,577,-30.017656288048872,0.0,0.0
static_ac,578,7.690220604166992,0.0,0.0
static_ac,579,5.599556732306744,0.0,0.0
static_ac,580,-0.48977318066098563,0.0,0.0
static_ac,581,4.900546290492166,0.0,0.0
static_ac,582,-0.1831691061006087,0.0,0.0
static_ac,583,16.92200435840587,0.0,0.0
static_ac,584,24.60284369928048,0.0,0.0
static_ac,585,24.170221530706197,0.0,0.0
static_ac,586,2.7049354800962893,0.0,0.0
static_ac,587,-16.083894182198797,0.0,0.0
static_ac,588,2.623574797891943,0.0,0.0
static_ac,589,8.70619984799183,0.0,0.0
static_ac,590,22.766992991922024,0.0,0.0
static_ac,591,8.580491942687546,0.0,0.0
static_ac,592,-2.358541857869373,0.0,0.0
static_ac,593,16.7188288014618,0.0,0.0
static_ac,594,-3.3767865409908184,0.0,0.0
static_ac,595,11.594205777414876,0.0,0.0
static_ac,596,1.8472809261090497,0.0,0.0
static_ac,597,-4.326772181628158,0.0,0.0
static_ac,598,-4.1859791065283165,0.0,0.0
static_ac,599,-15.25609248569379,0.0,0.0
static_ac,600,-6.73624093119619,0.0,0.0
static_ac,601,-23.883001444854088,0.0,0.0
static_ac,602,-2.836217987575593,0.0,0.0
static_ac,603,13.159298601465336,0.0,0.0
static_ac,604,2.631049679889493,0.0,0.0
static_ac,605,-12.493789120365586,0.0,0.0
static_ac,606,-13.388503968064283,0.0,0.0
static_ac,607,10.418726865247626,0.0,0.0
static_ac,608,19.783659751440172,0.0,0.0
static_ac,609,-4.544779075302499,0.0,0.0
static_ac,610,14.722164815399372,0.0,0.0
static_ac,611,-29.499779260982464,0.0,0.0
static_ac,612,8.380037434539517,0.0,0.0
static_ac,613,-11.692044684250906,0.0,0.0
static_ac,614,7.3802125752616305,0.0,0.0
static_ac,615,5.931201356273548,0.0,0.0
static_ac,616,8.187040030444646,0.0,0.0
static_ac,617,8.399510969481916,0.0,0.0
static_ac,618,11.793369554359383,0.0,0.0
static_ac,619,15.935993806052757,0.0,0.0
static_ac,620,3.0337976698789078,0.0,0.0
static_ac,621,1.2989694139834504,0.0,0.0
static_ac,622,-6.63841583614956,0.0,0.0
static_ac,623,1.426560933365625,0.0,0.0
static_ac,624,-8.112046833248552,0.0,0.0
static_ac,625,-14.971877710349405,0.0,0.0
static_ac,626,4.435462097126571,0.0,0.0
static_ac,627,9.47286589622281,0.0,0.0
static_ac,628,-4.7144042095104215,0.0,0.0
static_ac,629,5.375690840288581,0.0,0.0
static_ac,630,1.0338863756221028,0.0,0.0
static_ac,631,-7.835626608460646,0.0,0.0
static_ac,632,-5.443809099979123,0.0,0.0
static_ac,633,1.8854896764117406,0.0,0.0
static_ac,634,7.775676269978902,0.0,0.0
static_ac,635,-1.8964117610550502,0.0,0.0
static_ac,636,-10.61586166846774,0.0,0.0
static_ac,637,0.41764124885218024,0.0,0.0
static_ac,638,-9.535357267735263,0.0,0.0
static_ac,639,1.3451214158156075,0.0,0.0
static_ac,640,2.159489933939566,0.0,0.0
static_ac,641,10.48612730550908,0.0,0.0
static_ac,642,31.29712293702747,0.0,0.0
static_ac,643,-5.879459683068014,0.0,0.0
static_ac,644,9.01035150762133,0.0,0.0
static_ac,645,-19.89595106112634,0.0,0.0
static_ac,646,-15.947380835487534,0.0,0.0
static_ac,647,21.979121817160095,0.0,0.0
static_ac,648,4.933073490065639,0.0,0.0
static_ac,649,1.4112292803545678,0.0,0.0
static_ac,650,6.123992576510743,0.0,0.0
static_ac,651,-1.611404992358341,0.0,0.0
static_ac,652,-5.00338882099954,0.0,0.0
static_ac,653,5.776688864001343,0.0,0.0
static_ac,654,-10.722625364553165,0.0,0.0
static_ac,655,11.661294892601976,0.0,0.0
static_ac,656,-17.609877487431977,0.0,0.0
static_ac,657,-12.15854574948003,0.0,0.0
static_ac,658,14.036624895559427,0.0,0.0
static_ac,659,-0.6159812503736332,0.0,0.0
static_ac,660,-8.165764313285193,0.0,0.0
static_ac,661,8.556280986614006,0.0,0.0
static_ac,662,-2.1578416102904496,0.0,0.0
static_ac,663,-3.024101664133506,0.0,0.0
static_ac,664,2.5489193326592456,0.0,0.0
static_ac,665,0.6031719204348374,0.0,0.0
static_ac,666,4.914050678162442,0.0,0.0
static_ac,667,18.920019339444757,0.0,0.0
static_ac,668,-8.890768167374235,0.0,0.0
static_ac,669,-0.36653183420062674,0.0,0.0
static_ac,670,-6.673391089013923,0.0,0.0
