policy,paths,mean_is_bps,std_is_bps,var_95_bps,cvar_95_bps,mean_ci_low_bps,mean_ci_high_bps,max_completion_error,max_constraint_violation
oracle_mpc,1200,0.8643923567293034,10.22560038149132,17.52411117476029,23.83347796019056,0.2836601145207916,1.4015822627043668,0.0,0.0
regime_aware_mpc,1200,0.8699328640836742,10.219414529117985,17.517874328927167,23.805001740800726,0.3372158592595951,1.391236805745826,0.0,0.0
static_ac,1200,0.8708209614636001,10.220450888255543,17.510795918171564,23.803086267951404,0.28226681661955344,1.414568310672088,0.0,0.0
twap,1200,0.6985269370304125,12.531025666940751,21.787444040045713,28.16335156573909,-0.056031459430666015,1.4592737569649912,0.0,0.0
